name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kanpur,2022-09-07,36,27,30.7,53.1,31.2,41.1,27.6,84.2,15,100,4.17,rain,0,0,19.4,11.2,56.2,1006.6,72,3.6,269.3,23.3,9,10,2022-09-07T05:50:48,2022-09-07T18:22:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42369099999,VILK,42469099999"
kanpur,2022-09-08,34.3,27,30.3,52,31.1,41,27.9,87,0,0,0,,0,0,25.6,3.6,100,1007.6,73.5,3.5,250.1,21.6,9,10,2022-09-08T05:51:13,2022-09-08T18:21:22,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42369099999,VILK"
kanpur,2022-09-09,34.3,27,30.1,50.1,31.1,39.3,27.2,84.8,0,0,0,,0,0,30.2,13.7,103.3,1007,65.6,4.9,187,16.1,9,30,2022-09-09T05:51:38,2022-09-09T18:20:16,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42369099999,VILK,remote,42469099999"
kanpur,2022-09-10,34.3,27,30.1,52,30.6,39.4,27.2,84.7,0,0,0,,0,0,28.8,14.8,88.7,1006,60.6,4.3,226.1,19.4,9,30,2022-09-10T05:52:03,2022-09-10T18:19:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42369099999,VILK"
kanpur,2022-09-11,33.6,26.6,29.8,47.9,26.6,38,26.4,81.9,0,0,0,,0,0,35.6,22.3,88.4,1003.4,44.8,7.4,230,19.9,8,30,2022-09-11T05:52:28,2022-09-11T18:18:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-12,32.7,26,28.7,42.4,26,33.8,25.3,82.3,0.9,100,12.5,rain,0,0,46.4,26.6,90.9,1001.5,62.1,6,179.9,15.5,7,30,2022-09-12T05:52:52,2022-09-12T18:16:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42369099999,VILK,remote,42469099999"
kanpur,2022-09-13,29,26,27.3,36.8,26,31,25.4,89.8,0.2,100,4.17,rain,0,0,49,25.9,92.3,1001.8,92.1,3.2,78,6.6,4,10,2022-09-13T05:53:17,2022-09-13T18:15:48,0.59,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"42369099999,VILK,42469099999"
kanpur,2022-09-14,27,25,25.9,31.2,25,26.7,25.3,96.3,46.8,100,16.67,rain,0,0,44.6,22.3,106.8,1003,98.5,3.2,57.8,5.1,3,10,2022-09-14T05:53:42,2022-09-14T18:14:41,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42369099999,VILK,remote,42469099999"
kanpur,2022-09-15,30,25,26.4,39.4,25,28.4,25.7,96,47,100,25,rain,0,0,46.8,20.5,144.7,1000.7,100,2.6,54,4.6,5,10,2022-09-15T05:54:07,2022-09-15T18:13:33,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42369099999,VILK"
kanpur,2022-09-16,28,24.9,26.2,34.5,24.9,28,25.3,95.4,122,100,16.67,rain,0,0,41,27.7,210.4,997.1,98,4.5,69.7,5.9,4,10,2022-09-16T05:54:32,2022-09-16T18:12:26,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42369099999,VILK,remote,42469099999"
kanpur,2022-09-17,30.6,25.8,27.4,37.8,25.8,30.5,25.3,88.9,0,0,0,rain,0,0,23,9.4,282.3,1001.8,85.5,3.4,198.4,17.1,7,10,2022-09-17T05:54:56,2022-09-17T18:11:18,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-18,32.4,24.7,28,46.2,24.7,33.3,26.3,90.6,1,100,4.17,rain,0,0,23.4,9.4,292.3,1004.3,81.9,4,218.8,18.9,9,30,2022-09-18T05:55:21,2022-09-18T18:10:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-19,34,26,29.3,52,26,37.2,27.1,88,0,0,0,rain,0,0,13,7.6,88.8,1004.5,75.3,4.5,236.9,20.3,8,30,2022-09-19T05:55:46,2022-09-19T18:09:03,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-20,32.3,25.9,28.3,46.2,25.9,33.5,26.1,88.4,4,100,4.17,rain,0,0,18,16.6,85,1004.5,84.5,4.1,201.1,17.5,8,30,2022-09-20T05:56:11,2022-09-20T18:07:55,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-21,31.1,25.7,28.1,44.5,25.7,34.2,26.9,93.5,10.4,100,8.33,rain,0,0,38.2,14.8,84.8,1003.4,89.2,3,97.5,8.3,5,30,2022-09-21T05:56:36,2022-09-21T18:06:48,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-22,32.3,26.7,28.7,46.2,30,36.2,26.9,90.2,0.1,100,4.17,rain,0,0,36.4,21.2,104.1,1003,85.5,4.3,153.6,13.1,8,60,2022-09-22T05:57:01,2022-09-22T18:05:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-23,32,24,27.7,46.2,24,32.8,26.1,91.5,7,100,8.33,rain,0,0,30.2,14.8,125.3,1003.4,88.9,3.1,202.3,17.6,8,30,2022-09-23T05:57:27,2022-09-23T18:04:32,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-24,30.1,25,26.7,38.8,25,29.2,25,90.7,0,0,0,rain,0,0,24.1,16.2,155.6,1003.7,89.1,5.4,145,12.4,6,10,2022-09-24T05:57:52,2022-09-24T18:03:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-25,28.1,25,26.1,33.6,25,27.2,25.2,95.1,26,100,8.33,rain,0,0,26.6,5.4,206.6,1005.9,84.4,3,183.5,15.8,8,30,2022-09-25T05:58:18,2022-09-25T18:02:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-26,32,24.9,27.2,46.2,24.9,30.9,25.7,91.8,0.2,100,4.17,rain,0,0,16.9,11.2,304.1,1007.5,81.3,2.5,220.8,19.1,8,30,2022-09-26T05:58:44,2022-09-26T18:01:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-27,33,24.8,28.5,44.1,24.8,33.7,25.8,86,0,0,0,,0,0,13.3,9.4,310.7,1006.2,50.5,4.7,244.8,21,8,10,2022-09-27T05:59:09,2022-09-27T18:00:03,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-28,33.1,24.7,28.5,44.1,24.7,33.6,24.8,80.9,0,0,0,,0,0,14.8,9.4,331.1,1005.5,36.9,8.9,244.4,21,8,10,2022-09-28T05:59:36,2022-09-28T17:58:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-09-29,33.8,25,29.1,43.8,25,34.9,26,84.4,0,0,0,,0,0,17.3,11.2,302.5,1005.3,30.8,3.4,243.5,20.9,8,10,2022-09-29T06:00:02,2022-09-29T17:57:50,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-09-30,34.1,25.8,28.9,42.1,25.8,32.6,24.3,78.3,0,0,0,,0,0,18.4,11.2,322.6,1005.2,23,6.8,243.5,20.9,8,10,2022-09-30T06:00:28,2022-09-30T17:56:44,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-01,33.6,25,28.9,43.8,25,33.6,24.8,80,0,0,0,,0,0,12.2,10.4,297.2,1004.6,28.1,6.1,241.4,20.9,8,10,2022-10-01T06:00:55,2022-10-01T17:55:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42369099999,VILK,remote"
kanpur,2022-10-02,33.4,25,29.2,43.8,25,34.9,25.9,83.6,0,0,0,,0,0,13.3,11.2,315.5,1004.5,45.1,3.7,239.3,20.6,8,10,2022-10-02T06:01:22,2022-10-02T17:54:32,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-03,34.2,26.3,29.6,45.8,26.3,35.8,25.2,78.4,0,0,0,,0,0,11.5,9.4,306.1,1005,39.9,5.7,232.9,20.1,8,10,2022-10-03T06:01:49,2022-10-03T17:53:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-04,32.4,26,28.6,42.6,26,34,25.5,84.6,0.3,100,4.17,rain,0,0,31.7,16.9,90.8,1007.1,53.7,6.8,200.7,17.2,8,30,2022-10-04T06:02:17,2022-10-04T17:52:22,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-05,28,22,25,34.5,22,25.4,23.8,93.2,73,100,12.5,rain,0,0,33.5,12.2,86.1,1007.3,94,3.5,34.8,3.2,1,10,2022-10-05T06:02:45,2022-10-05T17:51:18,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-06,24.7,23.3,24,24.7,23.3,24,23.1,94.7,1,100,4.17,rain,0,0,40,14.8,87.3,1007.8,100,2.9,82.4,7.2,6,10,2022-10-06T06:03:13,2022-10-06T17:50:14,0.37,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-07,28.5,23,24.3,32.5,23,24.5,23.4,94.7,6,100,8.33,rain,0,0,33.1,16.2,74.2,1009.3,95.8,5.7,155.5,13.3,8,30,2022-10-07T06:03:41,2022-10-07T17:49:10,0.41,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-08,30,24,25.9,40.4,24,28.1,24.6,92.8,3,100,4.17,rain,0,0,26.3,19.4,92.8,1009.4,95.3,3.3,131.1,11.5,7,30,2022-10-08T06:04:10,2022-10-08T17:48:07,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-09,32.8,23,26.7,44.6,23,30,25.1,91,23,100,8.33,rain,0,0,23.8,16.6,70.5,1009.2,91.7,2.9,194.1,16.7,7,30,2022-10-09T06:04:39,2022-10-09T17:47:04,0.48,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-10,28,22,23.7,31.3,22,24,22.3,92.4,92,100,20.83,rain,0,0,31,17.3,104.6,1011.3,96.3,7.6,125.4,11.1,7,30,2022-10-10T06:05:08,2022-10-10T17:46:02,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-11,27,22,24.4,31.2,22,24.9,23.4,93.9,0,0,0,rain,0,0,15.5,7.6,100.7,1009.6,89.5,3,202.8,17.5,8,30,2022-10-11T06:05:38,2022-10-11T17:45:01,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-12,30.6,23.4,26.3,37.4,23.4,28.4,24.1,88.8,0.1,100,4.17,rain,0,0,13.7,9.4,303.6,1009.9,63.8,4.8,220.5,19,8,30,2022-10-12T06:06:08,2022-10-12T17:44:00,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-13,31.7,23.1,26.6,37.7,23.1,27.9,22,78.2,0,0,0,,0,0,12.6,10.4,307.1,1011.2,25.1,9.4,225.3,19.4,8,10,2022-10-13T06:06:38,2022-10-13T17:43:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-14,31.4,22,26.1,36.5,22,27.8,22.6,82.4,0,0,0,,0,0,12.2,5,286.7,1011.2,28.4,4.8,223.6,19.3,8,10,2022-10-14T06:07:09,2022-10-14T17:42:00,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-15,31,20.9,25.5,34.6,20.9,26.8,21.6,81.2,0,0,0,,0,0,7.6,4,199.3,1010.6,19.8,4,224.3,19.4,8,10,2022-10-15T06:07:40,2022-10-15T17:41:01,0.67,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-16,31.2,20.2,25.5,33,20.2,25.7,16.4,60.7,0,0,0,,0,0,6.8,5.8,115.9,1012.9,16.7,15.4,226.4,19.5,8,10,2022-10-16T06:08:12,2022-10-16T17:40:03,0.71,Clear,Clear conditions throughout the day.,clear-day,"42369099999,VILK,remote"
kanpur,2022-10-17,31.1,21.7,25.8,35.1,21.7,27,18,63.6,0,0,0,,0,0,12.2,9.4,247.3,1013,8.1,13.4,221,19.1,8,10,2022-10-17T06:08:44,2022-10-17T17:39:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-18,31.5,21,26,34.6,21,27.3,21.7,78.9,0,0,0,,0,0,12.2,7.6,267.1,1011.5,8.4,4.6,219,19,8,10,2022-10-18T06:09:16,2022-10-18T17:38:09,0.77,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-19,31,20.9,25.4,33.7,20.9,26.6,21.3,80.1,0,0,0,,0,0,9.4,5.4,296.9,1011.8,1.3,3.8,218.3,19,8,10,2022-10-19T06:09:49,2022-10-19T17:37:13,0.8,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-20,32.1,20,25.6,35.5,20,27.1,21.8,81.2,0,0,0,,0,0,8.6,3.6,218.5,1013.5,5.6,3.4,215.1,18.5,8,10,2022-10-20T06:10:23,2022-10-20T17:36:18,0.83,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-21,31.1,21,25.5,34.6,21,26.5,21.3,79.7,0,0,0,,0,0,10.4,9.4,302.4,1014.7,0,3.1,213.8,18.5,8,10,2022-10-21T06:10:57,2022-10-21T17:35:24,0.87,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-22,31.5,20,25.2,34.6,20,26.2,21,79.8,0,0,0,,0,0,15.8,7.2,328.8,1015.4,0,4,214.3,18.5,8,10,2022-10-22T06:11:31,2022-10-22T17:34:31,0.9,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-23,31,21,25.2,35.5,21,26.2,20.9,79,0,0,0,,0,0,9.7,5.4,356.5,1013.9,10.2,3.4,214.5,18.5,8,10,2022-10-23T06:12:05,2022-10-23T17:33:39,0.93,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-24,31.4,19,24.6,33.7,19,25.4,19.7,76.1,0,0,0,,0,0,15.8,11.2,313,1008.9,0,3.5,214,18.5,8,10,2022-10-24T06:12:41,2022-10-24T17:32:47,0.96,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-25,31,18,23.6,31.5,18,23.8,18.1,73.8,0,0,0,,0,0,19.4,16.6,289.1,1008.1,0,2.9,213.7,18.4,8,10,2022-10-25T06:13:16,2022-10-25T17:31:57,0,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-26,31.1,17,23.5,31.9,17,23.7,17.6,72.9,0,0,0,,0,0,9.7,7.6,322.4,1012.3,0,3.6,212,18.4,8,10,2022-10-26T06:13:52,2022-10-26T17:31:07,0.03,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-27,31,18,23.8,33,18,24.3,18.9,76.3,0,0,0,,0,0,8.3,4.7,285.2,1012.6,1.7,3.8,208.9,18,8,10,2022-10-27T06:14:29,2022-10-27T17:30:19,0.06,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-10-28,30,18,23.9,32.6,18,24.7,20,80.5,0,0,0,,0,0,10.4,0,180,1012.7,0,2.9,205.8,17.7,8,10,2022-10-28T06:15:06,2022-10-28T17:29:32,0.1,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-29,30,19,24,32.6,19,24.7,20.1,80.5,0,0,0,,0,0,11.2,3.6,70,1013.2,0.2,2.7,204.4,17.7,7,10,2022-10-29T06:15:43,2022-10-29T17:28:46,0.14,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-30,30,19,24.1,33.3,19,24.9,20.7,83.2,0,0,0,,0,0,9.7,0,180,1013.6,0,2.3,204.8,17.7,7,10,2022-10-30T06:16:21,2022-10-30T17:28:00,0.17,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-10-31,30,19,23.8,33.3,19,24.6,20.2,82.1,0,0,0,,0,0,5,3.6,308.8,1013.6,0,2.2,203.7,17.7,7,10,2022-10-31T06:16:59,2022-10-31T17:27:16,0.21,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-01,31,18,23.5,32.4,18,23.9,18.6,76.9,0,0,0,,0,0,6.8,5.4,277.2,1014.1,0,2.4,200.1,17.5,7,10,2022-11-01T06:17:38,2022-11-01T17:26:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-02,31,17,23.7,33.7,17,24.3,18.8,76.1,0,0,0,,0,0,14.4,9.4,253.4,1012,0,3,195.4,16.9,7,10,2022-11-02T06:18:17,2022-11-02T17:25:52,0.28,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-03,31,18,23.8,34.6,18,24.5,19.7,79.6,0,0,0,,0,0,15.5,7.6,300,1011,2.5,3,194.8,16.6,7,10,2022-11-03T06:18:57,2022-11-03T17:25:11,0.31,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-04,29.1,18.8,23.7,34.5,18.8,24.9,21.3,86.7,0,0,0,,0,0,10.4,3.6,2.3,1012.7,0,1.6,192.1,16.5,7,10,2022-11-04T06:19:37,2022-11-04T17:24:32,0.35,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-05,30,20,24.6,34.1,20,25.7,21.3,82.9,0,0,0,,0,0,12.6,7.6,110.2,1015.1,0.1,2.3,190,16.3,7,10,2022-11-05T06:20:18,2022-11-05T17:23:54,0.39,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-06,29.5,19,24,31.4,19,24.6,20.2,81.2,0,0,0,,0,0,10.1,5.4,84.5,1015.3,23.8,2.2,167.8,14.4,6,10,2022-11-06T06:20:59,2022-11-06T17:23:17,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-07,30.5,19,24.1,32.6,19,24.8,19.5,77.4,0,0,0,,0,0,9.4,6.1,161.4,1014.5,34,4.3,178.1,15.4,7,10,2022-11-07T06:21:40,2022-11-07T17:22:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-08,30.4,19,24,32.6,19,24.8,20.2,80.6,0,0,0,,0,0,10.8,3.6,165.6,1014.7,13,2.8,184.6,15.9,7,10,2022-11-08T06:22:22,2022-11-08T17:22:08,0.5,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-09,29.3,20,23.8,32,20,24.4,20.6,83.3,0,0,0,,0,0,9.4,7.6,248.2,1014.8,0.1,2.4,181.4,15.7,7,10,2022-11-09T06:23:04,2022-11-09T17:21:35,0.53,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-10,29,19,23.5,31.4,19,24,20.3,83.6,0,0,0,,0,0,14.8,11.2,327.7,1015.5,0,2,181,15.6,7,10,2022-11-10T06:23:47,2022-11-10T17:21:04,0.56,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-11,29,18,22.3,29.2,18,22.4,17.1,74.6,0,0,0,,0,0,20.9,11.2,323.6,1015.3,0,2.8,184.6,16.1,7,10,2022-11-11T06:24:29,2022-11-11T17:20:34,0.59,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-12,27.3,16,20.7,27.8,16,20.8,15.2,72.7,0,0,0,,0,0,20.5,11.2,283.5,1014.9,0,2.4,186.1,16.1,7,10,2022-11-12T06:25:13,2022-11-12T17:20:05,0.62,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-13,28,14,20.3,27.7,14,20.3,14.5,71.9,0,0,0,,0,0,19.1,11.2,282.4,1014.2,0.5,2.3,185.5,16.1,7,10,2022-11-13T06:25:56,2022-11-13T17:19:38,0.66,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-14,27.9,13,19.9,27.4,13,19.9,14.7,75.1,0,0,0,,0,0,11.9,9.4,325.5,1015.2,2.6,1.9,182,15.7,7,10,2022-11-14T06:26:40,2022-11-14T17:19:12,0.69,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-15,29.5,15,21.3,29.1,15,21.3,15.4,71.9,0,0,0,,0,0,15.5,13,292.1,1014.2,0,2.3,179.4,15.4,7,10,2022-11-15T06:27:24,2022-11-15T17:18:48,0.72,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-16,28.7,16,21.8,28.6,16,21.8,15.7,71.4,0,0,0,,0,0,13.7,13,283.6,1012.7,3.1,4.2,177.6,15.4,7,10,2022-11-16T06:28:08,2022-11-16T17:18:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-17,26,15,20,26,15,20,12.9,66.7,0,0,0,,0,0,23.8,18.4,311.4,1013.3,0,3.4,182,15.7,7,10,2022-11-17T06:28:53,2022-11-17T17:18:04,0.78,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-18,25,13,18.5,25,13,18.5,12.4,70.6,0,0,0,,0,0,10.4,9.4,301.4,1015.2,0,4.1,180.8,15.7,7,10,2022-11-18T06:29:37,2022-11-18T17:17:44,0.82,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-19,25.2,13,18.7,25.2,13,18.7,11.8,67.8,0,0,0,,0,0,7.9,3.6,338.5,1015.5,0,5,179.5,15.6,7,10,2022-11-19T06:30:22,2022-11-19T17:17:26,0.85,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-20,26.5,13,19.1,26.5,13,19.1,14.3,76.1,0,0,0,,0,0,7.6,4.7,349.5,1013.5,0,4.1,175.4,15.2,7,10,2022-11-20T06:31:07,2022-11-20T17:17:09,0.88,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-21,27.4,14.8,20,27.3,14.8,20,14.3,73.1,0,0,0,,0,0,16.6,11.9,298.9,1012.5,0,4.1,177.1,15.2,7,10,2022-11-21T06:31:52,2022-11-21T17:16:54,0.91,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-22,27,13,19.4,26.8,13,19.4,12.9,69.5,0,0,0,,0,0,15.5,11.2,319.3,1012.6,0.7,2.4,176.6,15.2,7,10,2022-11-22T06:32:38,2022-11-22T17:16:40,0.95,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-23,26,13,18.8,26,13,18.8,11.9,67.3,0,0,0,,0,0,17.3,10.1,308.9,1013.4,7.8,3.4,171.2,14.7,7,10,2022-11-23T06:33:23,2022-11-23T17:16:28,0.98,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-24,26,12,18.1,26,12,18.1,12.2,71.8,0,0,0,,0,0,12.2,9.4,310.2,1013.6,0.1,2.3,177.1,15.1,7,10,2022-11-24T06:34:08,2022-11-24T17:16:17,0,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-25,26.5,12,18.5,26.5,12,18.5,12.8,72.6,0,0,0,,0,0,12.2,11.2,329.2,1015,2.7,2.1,174.4,15,7,10,2022-11-25T06:34:53,2022-11-25T17:16:08,0.05,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
kanpur,2022-11-26,26.4,13.4,19,26.4,13.4,19,12.7,69.4,0,0,0,,0,0,10.8,9,285.3,1012.2,3.7,5.8,172.8,14.9,7,10,2022-11-26T06:35:39,2022-11-26T17:16:00,0.08,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-27,27,13.8,19.3,27.5,13.8,19.3,14.1,74.5,0,0,0,,0,0,7.9,5.4,290.7,1010.5,0,4.8,171.4,14.9,7,10,2022-11-27T06:36:24,2022-11-27T17:15:54,0.12,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,remote,42469099999"
kanpur,2022-11-28,27,13,19.1,27.7,13,19.2,15.3,80.8,0,0,0,,0,0,4.3,3.6,325.5,1011.9,0,1.7,169.5,14.6,7,10,2022-11-28T06:37:09,2022-11-28T17:15:50,0.15,Clear,Clear conditions throughout the day.,clear-day,"42367099999,42369099999,VILK,42469099999"
